GNN_FS_resolution32_n2_tw5_unrolling2_time1281441_rffsTrueNoPositions_.csv
Training on dataset data/fs_2d_pde_128_train_dataset.h5
cuda:0
models/GNN_FS_resolution32_n2_tw5_unrolling2_time1281441_rffsTrueNoPositions_.pt
Number of parameters: 632313
Training started at: 2025-01-28 14:41:46
Epoch 0
Starting epoch 0...
Training Loss (progress: 0.00): 5.907834559227917; Norm Grads: 7.918016936016639
Training Loss (progress: 0.10): 4.104891523822662; Norm Grads: 26.319374341221046
Training Loss (progress: 0.20): 3.834916168088163; Norm Grads: 26.818823187295155
Training Loss (progress: 0.30): 3.5981943389766236; Norm Grads: 27.886020565701294
Training Loss (progress: 0.40): 3.4624421120579525; Norm Grads: 30.11404831681568
Training Loss (progress: 0.50): 3.4085730668247574; Norm Grads: 29.800477249635385
Training Loss (progress: 0.60): 3.275493830695681; Norm Grads: 28.78207743125501
Training Loss (progress: 0.70): 3.2572738829811385; Norm Grads: 28.534984974555503
Training Loss (progress: 0.80): 3.157419490132335; Norm Grads: 28.86821830982077
Training Loss (progress: 0.90): 3.1489607648601137; Norm Grads: 29.192602427718764
Evaluation on validation dataset:
Step 5, mean loss 8.49451593863108
Step 10, mean loss 8.549896197455292
Step 15, mean loss 9.939099337935406
Step 20, mean loss 14.432242500905327
Step 25, mean loss 21.200523447363132
Step 30, mean loss 27.187687302054535
Step 35, mean loss 32.278451830150274
Step 40, mean loss 38.15025621568584
Step 45, mean loss 46.06098017666552
Step 50, mean loss 49.056898729697366
Step 55, mean loss 48.78766784826806
Step 60, mean loss 50.21457324811096
Step 65, mean loss 49.898493522828375
Step 70, mean loss 48.2046470467608
Step 75, mean loss 45.62737300245825
Step 80, mean loss 44.053441053590724
Step 85, mean loss 44.63899095653158
Step 90, mean loss 46.579129447226684
Step 95, mean loss 47.755494246288286
Unrolled forward losses 186.8325792100469
Evaluation on test dataset:
Step 5, mean loss 8.751997228211057
Step 10, mean loss 7.976373184721313
Step 15, mean loss 10.913751766371886
Step 20, mean loss 16.272060231504643
Step 25, mean loss 23.85286418364054
Step 30, mean loss 31.776339978851063
Step 35, mean loss 37.59501562175271
Step 40, mean loss 46.341050618522786
Step 45, mean loss 51.77394241617609
Step 50, mean loss 53.10607816330971
Step 55, mean loss 51.65622447269719
Step 60, mean loss 49.95841940226569
Step 65, mean loss 49.73962618119499
Step 70, mean loss 47.31887581488991
Step 75, mean loss 46.06139155455118
Step 80, mean loss 45.299033977597574
Step 85, mean loss 46.370467043545226
Step 90, mean loss 49.884078484052715
Step 95, mean loss 53.545525950962535
Unrolled forward losses 189.1305289374581
Saved model at models/GNN_FS_resolution32_n2_tw5_unrolling2_time1281441_rffsTrueNoPositions_.pt

Training time:  0:37:27.938280
Epoch 1
Starting epoch 1...
Training Loss (progress: 0.00): 3.963605572955505; Norm Grads: 32.91102075239531
Training Loss (progress: 0.10): 3.945461954752417; Norm Grads: 28.07346289397299
Training Loss (progress: 0.20): 3.83955005033118; Norm Grads: 28.387718552364532
Training Loss (progress: 0.30): 3.700446735738178; Norm Grads: 28.07157263659223
Training Loss (progress: 0.40): 3.738767016050058; Norm Grads: 27.16895401256632
Training Loss (progress: 0.50): 3.5446588736727165; Norm Grads: 26.42129270096878
Training Loss (progress: 0.60): 3.590566274007464; Norm Grads: 27.309762555049886
Training Loss (progress: 0.70): 3.713068233890347; Norm Grads: 26.93273157727769
Training Loss (progress: 0.80): 3.8128483802588913; Norm Grads: 27.312260069146436
Training Loss (progress: 0.90): 3.7534873721145807; Norm Grads: 27.177784916916373
Evaluation on validation dataset:
Step 5, mean loss 8.722744779763692
Step 10, mean loss 6.1823140532496375
Step 15, mean loss 7.800708993902992
Step 20, mean loss 11.428915559019044
Step 25, mean loss 18.106692271753403
Step 30, mean loss 24.925750598763894
Step 35, mean loss 31.951227471242518
Step 40, mean loss 37.47016856803983
Step 45, mean loss 45.07525752078395
Step 50, mean loss 48.09616726051036
Step 55, mean loss 47.15382424057766
Step 60, mean loss 48.07836966587906
Step 65, mean loss 48.237050140848346
Step 70, mean loss 46.96073450887319
Step 75, mean loss 43.68969914400854
Step 80, mean loss 42.89766681560161
Step 85, mean loss 43.929010859803725
Step 90, mean loss 45.52294190552895
Step 95, mean loss 47.06697069682913
Unrolled forward losses 139.92632273777193
Evaluation on test dataset:
Step 5, mean loss 8.956281451246914
Step 10, mean loss 5.892711828611166
Step 15, mean loss 8.952103531952492
Step 20, mean loss 13.730114200964898
Step 25, mean loss 20.200499523989023
Step 30, mean loss 27.71406779252902
Step 35, mean loss 36.835642129713236
Step 40, mean loss 46.17852654229323
Step 45, mean loss 52.78351058297549
Step 50, mean loss 52.8180142610903
Step 55, mean loss 50.4931348723262
Step 60, mean loss 48.85058580068091
Step 65, mean loss 48.70433176516807
Step 70, mean loss 45.93442342696564
Step 75, mean loss 43.76545444155119
Step 80, mean loss 44.12237152252993
Step 85, mean loss 45.67053350742337
Step 90, mean loss 49.68544789784387
Step 95, mean loss 53.51422680631342
Unrolled forward losses 148.27598237960683
Saved model at models/GNN_FS_resolution32_n2_tw5_unrolling2_time1281441_rffsTrueNoPositions_.pt

Training time:  1:07:48.528831
Epoch 2
Starting epoch 2...
Training Loss (progress: 0.00): 3.9827334234701524; Norm Grads: 26.732766194263977
Training Loss (progress: 0.10): 4.081874338710861; Norm Grads: 27.37013251943283
Training Loss (progress: 0.20): 3.95141690461083; Norm Grads: 27.761289514799373
