Training on dataset data/fs_2d_pde_128_train_dataset.h5
cuda:0
models/GNN_FS_resolution32_n2_edgeprob0.0_tw5_unrolling2_time1201639_rffsTrue.pt
Number of parameters: 634105
Training started at: 2025-01-20 16:39:38
Epoch 0
Starting epoch 0...
Training Loss (progress: 0.00): 6.040357230204183; Norm Grads: 12.828368109317974
Training Loss (progress: 0.10): 4.208610022506505; Norm Grads: 24.556209797229133
Training Loss (progress: 0.20): 3.8448075277387233; Norm Grads: 24.871650911663203
Training Loss (progress: 0.30): 3.690239258083865; Norm Grads: 25.54653492621956
Training Loss (progress: 0.40): 3.502793835366947; Norm Grads: 26.652198837866333
Training Loss (progress: 0.50): 3.360327778955218; Norm Grads: 28.132946426949257
Training Loss (progress: 0.60): 3.3228549039137567; Norm Grads: 28.895098182833653
Training Loss (progress: 0.70): 3.29167973104152; Norm Grads: 27.85739378127487
Training Loss (progress: 0.80): 3.0940832468537955; Norm Grads: 28.54001908432919
Training Loss (progress: 0.90): 3.1290693863134305; Norm Grads: 28.386887435406393
Evaluation on validation dataset:
Step 5, mean loss 9.123328919149836
Step 10, mean loss 8.215604971570876
Step 15, mean loss 10.81354078318319
Step 20, mean loss 15.150885275117592
Step 25, mean loss 20.552126829382704
Step 30, mean loss 26.049562418342294
Step 35, mean loss 33.89414889612432
Step 40, mean loss 38.857141501339605
Step 45, mean loss 47.30782351506027
Step 50, mean loss 51.20170012004732
Step 55, mean loss 52.25692835157429
Step 60, mean loss 54.925876153688776
Step 65, mean loss 55.530159522537915
Step 70, mean loss 53.99793131066807
Step 75, mean loss 50.61962748908049
Step 80, mean loss 48.253385282927624
Step 85, mean loss 48.86014827077809
Step 90, mean loss 50.99198998184052
Step 95, mean loss 53.2516778261335
Unrolled forward losses 1532.7591849763776
Evaluation on test dataset:
Step 5, mean loss 9.785614930432057
Step 10, mean loss 7.603048655737975
Step 15, mean loss 11.463522859426877
Step 20, mean loss 17.7569122437446
Step 25, mean loss 23.313584718046876
Step 30, mean loss 30.128716092219562
Step 35, mean loss 38.04912441645196
Step 40, mean loss 47.63569041761365
Step 45, mean loss 54.63866272697413
Step 50, mean loss 55.33237424605696
Step 55, mean loss 53.560167224642214
Step 60, mean loss 54.02680982349402
Step 65, mean loss 55.326533204136624
Step 70, mean loss 53.08784521649962
Step 75, mean loss 50.56676096091908
Step 80, mean loss 49.35922854448384
Step 85, mean loss 50.2441255581508
Step 90, mean loss 55.149613935257776
Step 95, mean loss 60.03856568525873
Unrolled forward losses 1420.458770239818
Saved model at models/GNN_FS_resolution32_n2_edgeprob0.0_tw5_unrolling2_time1201639_rffsTrue.pt

Training time:  0:30:12.669994
Epoch 1
Starting epoch 1...
Training Loss (progress: 0.00): 4.060691973562262; Norm Grads: 32.75798008691744
Training Loss (progress: 0.10): 3.8519787695555316; Norm Grads: 29.110093421042563
Training Loss (progress: 0.20): 3.8927057335924173; Norm Grads: 27.94736507148763
Training Loss (progress: 0.30): 3.8730542973099844; Norm Grads: 27.80266543418418
Training Loss (progress: 0.40): 3.8044306943114004; Norm Grads: 27.57494417876591
Training Loss (progress: 0.50): 3.8406956362642837; Norm Grads: 27.97619417493164
Training Loss (progress: 0.60): 3.7364167679555105; Norm Grads: 26.459284273019648
Training Loss (progress: 0.70): 3.6746570726694383; Norm Grads: 26.516586510789416
Training Loss (progress: 0.80): 3.6102628436679485; Norm Grads: 27.639910540424385
Training Loss (progress: 0.90): 3.5197520472767394; Norm Grads: 26.384859132537542
Evaluation on validation dataset:
Step 5, mean loss 8.537569765822788
Step 10, mean loss 6.435149044518365
Step 15, mean loss 8.107280155598234
Step 20, mean loss 10.915367976491497
Step 25, mean loss 16.416168342012913
Step 30, mean loss 22.475877721504144
Step 35, mean loss 29.547890886104796
