Training on dataset data/fs_2d_pde_128_train_dataset.h5
cuda:0
models/GNN_FS_resolution32_n2_tw5_unrolling2_time129756_rffSolTrue.pt
Number of parameters: 648441
Training started at: 2025-01-29 07:56:25
Epoch 0
Starting epoch 0...
Training Loss (progress: 0.00): 6.010236813300643; Norm Grads: 21.713138843038013
Training Loss (progress: 0.10): 4.08747727834836; Norm Grads: 24.92718290037277
Training Loss (progress: 0.20): 3.77151608652188; Norm Grads: 26.333982220375308
Training Loss (progress: 0.30): 3.5649189277700755; Norm Grads: 27.071940248688183
Training Loss (progress: 0.40): 3.363916359622027; Norm Grads: 27.773489975743967
Training Loss (progress: 0.50): 3.345720567948317; Norm Grads: 28.431164676021652
Training Loss (progress: 0.60): 3.278564093893497; Norm Grads: 29.774073074934986
Training Loss (progress: 0.70): 3.282140507761763; Norm Grads: 30.064769566901045
Training Loss (progress: 0.80): 3.171126590970021; Norm Grads: 28.366980489797257
Training Loss (progress: 0.90): 3.115987935680331; Norm Grads: 28.092028887962933
Evaluation on validation dataset:
Step 5, mean loss 8.204618419230492
Step 10, mean loss 7.210212044590482
Step 15, mean loss 9.119930581402086
Step 20, mean loss 13.556672222402815
Step 25, mean loss 20.060288845776068
Step 30, mean loss 26.326811866198348
Step 35, mean loss 33.552118274514974
Step 40, mean loss 38.87692567161369
Step 45, mean loss 47.28773832179841
Step 50, mean loss 50.735106426543425
Step 55, mean loss 50.442771446077174
Step 60, mean loss 51.37221055036352
Step 65, mean loss 50.93306226074441
Step 70, mean loss 49.152033392873705
Step 75, mean loss 45.517179811207406
Step 80, mean loss 44.50198730059794
Step 85, mean loss 44.84036590734601
Step 90, mean loss 46.71467944857098
Step 95, mean loss 47.31509705367244
Unrolled forward losses 165.43118950049347
Evaluation on test dataset:
Step 5, mean loss 7.873108145199559
Step 10, mean loss 6.543753618136462
Step 15, mean loss 10.42653609063479
Step 20, mean loss 16.370294869730483
Step 25, mean loss 23.044583500925818
Step 30, mean loss 29.86388333341575
Step 35, mean loss 38.00324600282346
Step 40, mean loss 47.32608933541919
Step 45, mean loss 53.61447080560748
Step 50, mean loss 55.437969923323166
Step 55, mean loss 53.25960225140038
Step 60, mean loss 51.43068823282621
Step 65, mean loss 51.18517057281293
Step 70, mean loss 48.93720684864243
Step 75, mean loss 46.748768509078346
Step 80, mean loss 45.82945095878081
Step 85, mean loss 47.16125025991617
Step 90, mean loss 50.39029012558215
Step 95, mean loss 53.42156804749882
Unrolled forward losses 171.36001698452387
Saved model at models/GNN_FS_resolution32_n2_tw5_unrolling2_time129756_rffSolTrue.pt

Training time:  0:28:58.861333
Epoch 1
Starting epoch 1...
Training Loss (progress: 0.00): 4.0311740108013625; Norm Grads: 35.04911272922244
Training Loss (progress: 0.10): 3.8457285411993305; Norm Grads: 29.52214042721821
Training Loss (progress: 0.20): 3.663138759072962; Norm Grads: 30.59713498682064
Training Loss (progress: 0.30): 3.8777523684688515; Norm Grads: 27.133617572029504
Training Loss (progress: 0.40): 3.810038390045131; Norm Grads: 26.81311674447534
Training Loss (progress: 0.50): 3.6896710298344138; Norm Grads: 27.805053694723217
Training Loss (progress: 0.60): 3.5905636862195918; Norm Grads: 25.61693853396406
Training Loss (progress: 0.70): 3.7460584120023985; Norm Grads: 27.662239237639685
Training Loss (progress: 0.80): 3.61836741936783; Norm Grads: 26.475893767010305
Training Loss (progress: 0.90): 3.6334061512689066; Norm Grads: 25.306142314208365
Evaluation on validation dataset:
Step 5, mean loss 5.063993297905762
Step 10, mean loss 5.02763071954206
Step 15, mean loss 6.701741575972886
Step 20, mean loss 9.495276260585893
Step 25, mean loss 16.100220992035247
Step 30, mean loss 22.6984692537733
Step 35, mean loss 29.700219201197232
Step 40, mean loss 35.077491993155206
Step 45, mean loss 44.151840951464465
Step 50, mean loss 46.87308323526472
Step 55, mean loss 46.18475425705688
Step 60, mean loss 47.44937726754415
Step 65, mean loss 47.558167335828344
Step 70, mean loss 46.5085777583983
Step 75, mean loss 43.350639657357284
Step 80, mean loss 42.71232533440665
Step 85, mean loss 42.97219072236069
Step 90, mean loss 44.70394323920458
Step 95, mean loss 45.97889001193721
Unrolled forward losses 117.52418618837098
Evaluation on test dataset:
Step 5, mean loss 4.990003651769569
Step 10, mean loss 4.85029792538999
Step 15, mean loss 7.956774114239947
Step 20, mean loss 11.457579047686568
Step 25, mean loss 19.24669930311498
Step 30, mean loss 26.39863659543908
Step 35, mean loss 34.62734905776843
Step 40, mean loss 43.82228504454996
Step 45, mean loss 50.368855847262154
Step 50, mean loss 50.77479283721266
Step 55, mean loss 48.88865618269941
Step 60, mean loss 47.114188730029085
